age,credit_score,balance,tenure,num_products,has_card,is_active,salary,churn
47,497,56755.71373802555,7,1,0,0,40277.081260134255,0
63,479,40607.984019910524,0,1,1,1,58125.78787675815,0
56,384,37586.91068680929,9,4,1,1,40389.04180426487,0
35,681,74338.38305467073,1,2,1,0,65921.69397847069,0
45,539,24249.746468221114,4,2,0,1,135407.20467530246,0
45,409,0.0,8,3,0,1,193650.79019617374,0
55,549,76285.19212833105,5,2,1,0,107281.96018503292,0
30,818,80764.11991827286,7,4,1,1,124399.68834858856,0
35,480,52014.727012894684,7,3,0,0,155821.3740738541,0
30,797,14083.884992399646,9,2,0,0,82443.55383832286,0
33,479,63557.421635571416,4,2,0,1,148512.5436805935,0
26,442,1418.7052674564547,9,4,1,0,109620.05661952015,0
19,480,18910.776132493622,5,3,0,1,77199.3679655786,0
66,511,29972.082539833555,8,4,0,1,87517.0517225734,0
21,410,93757.56283566225,7,2,1,0,0.0,0
64,643,45495.561982523315,1,1,1,1,84605.9630223075,0
18,516,42085.34352894158,6,4,0,0,0.0,0
58,709,138187.70061644985,8,1,0,1,0.0,0
35,595,74098.49988754856,1,4,0,0,79643.93445126124,0
44,571,73559.78041899305,8,3,0,1,14296.070239997287,0
32,585,45211.970191649,1,1,0,0,69644.31243483111,0
43,428,36145.13329452889,8,4,1,0,76921.72596749324,0
41,706,0.0,7,1,0,0,79152.48004085674,0
45,402,98749.62127694233,1,2,1,0,24793.929647894925,0
38,710,77932.38823025516,7,2,0,0,114934.11912405994,0
45,849,52833.36027146347,1,3,1,1,65538.23817669605,0
60,731,54510.93192654977,5,3,1,1,92053.7840085581,0
40,577,89445.7704904422,9,3,1,1,10178.019302650173,1
36,507,0.0,2,2,1,0,61083.622160200655,0
24,786,36404.74673784778,1,3,0,1,124864.724163506,0
36,478,14547.885484298778,4,1,1,0,118508.88159043508,0
24,591,130860.37129946984,3,3,1,0,30135.365853780306,1
27,735,95026.22127413203,0,1,0,1,42722.09047125773,0
67,811,0.0,4,1,0,1,20565.66349680906,0
22,810,0.0,2,3,1,0,37179.354086955915,0
43,393,54706.17306570055,1,1,0,1,46.62296467355918,0
61,799,41102.39151710301,2,4,1,1,63091.2063795763,1
67,407,7024.711676924468,0,1,1,0,101656.9199091422,0
25,642,137790.48950601957,9,1,0,0,30747.356809946068,0
26,814,72501.59655930317,9,4,1,1,65469.68586694115,0
37,677,78992.65291452366,3,1,1,0,58975.079618432166,0
46,823,32319.402030711444,8,4,0,1,122755.93657991095,0
67,522,88890.9658871201,4,2,1,0,39420.40815977893,0
28,507,44782.68956071953,9,4,0,0,41239.194617457426,0
26,513,48666.273051700024,1,4,0,1,27698.943585381938,0
31,527,84440.0783930104,2,1,1,0,13124.523996075615,0
63,691,0.0,7,2,1,0,96459.24957234849,0
19,576,123881.1143940393,2,3,0,0,63244.46018347607,0
37,718,67295.56858895504,8,4,0,1,72740.4929911651,0
24,558,111237.76835121698,4,1,0,1,133732.05780976985,0
26,503,16983.209735247263,4,1,0,1,136604.03629639358,0
65,445,23073.39503887228,4,2,0,0,0.0,0
18,625,13523.991136007513,7,1,1,1,102391.73365477836,0
34,799,70011.90690659356,0,2,0,0,81282.34628555946,0
65,779,62639.33207672984,7,1,0,0,46920.450042703174,0
49,476,41423.52723075278,7,4,0,0,86384.18435139713,0
21,588,19437.232284588827,8,4,1,1,0.0,0
42,702,9336.149210766307,9,1,1,0,143132.11713881994,0
68,656,58060.64398117376,7,3,1,1,95747.20485359538,0
38,383,41376.528816456,5,3,0,0,26740.112758367046,0
45,645,32575.720305669507,4,3,1,0,40729.48890902381,0
45,369,121883.57944526439,3,4,1,1,0.0,1
52,408,56706.972872290644,8,3,1,1,54302.1375081873,0
27,676,110801.71735707701,3,3,1,0,45863.40113797085,0
61,401,38669.91269269214,5,1,1,0,3744.480643812043,0
69,519,69791.05135194627,0,1,1,0,108835.1116854889,0
25,644,57780.959349746605,3,3,1,1,133839.85948472377,0
60,677,0.0,2,4,1,0,68631.97549777612,0
60,572,117133.53225055651,4,2,1,0,54717.6558576816,0
56,397,54593.855718703366,5,3,1,0,91749.23010658969,0
37,749,89856.72878531842,7,1,0,0,69018.05187524785,0
42,824,29918.851101537624,4,2,1,0,15891.039188440685,0
61,794,53406.22473680942,1,4,0,1,37366.10067063694,0
25,724,25325.90560306581,5,3,1,1,55178.19966259846,0
61,551,109439.93931053573,0,1,0,0,82409.3297238348,1
65,788,72456.37389802703,8,4,1,1,70466.83589382342,0
53,594,74682.14106723553,7,4,1,0,80518.4689993558,0
35,418,114327.36588419916,2,2,1,1,0.0,0
47,775,106253.65187596092,2,2,0,0,103260.88720424645,0
20,510,90613.70144545141,0,3,1,0,70170.79420042562,0
66,819,3130.9061185014943,3,4,1,0,197635.4527075077,0
35,534,32172.835219332657,0,2,0,1,50618.281491179354,0
20,784,19844.474559545888,9,1,0,1,86172.92475546862,0
59,618,89101.34774503196,1,1,1,1,211460.9581104251,0
52,583,66826.07767000205,6,4,1,0,79704.58147515894,0
50,498,4379.50265477621,5,4,1,0,66618.47303619917,0
20,767,52450.2314795509,2,4,0,0,20653.90526246743,0
57,380,235.50657124886493,8,1,0,0,146413.31836044925,0
51,584,57873.740477209605,1,1,1,0,12044.920691171494,0
59,534,0.0,8,2,1,1,91356.04584240609,0
61,621,81153.09973538452,7,1,1,1,46322.23393458093,1
29,477,75118.50504136294,6,2,0,0,60533.186871098886,0
28,682,136317.93973387528,8,3,0,0,0.0,0
66,542,93914.93157989369,4,2,0,0,137156.36108669476,0
45,444,43083.42976709989,2,1,1,1,56110.13470408617,0
40,448,92722.80373097945,1,2,1,1,9245.517055348326,1
32,698,4093.444762192863,9,3,0,1,132634.52985200458,0
51,480,21501.09585275658,4,3,0,0,44793.15934813482,0
57,503,73325.7012830044,8,2,1,0,86730.36458653606,0
18,663,0.0,3,2,0,1,112070.81910671829,0
46,514,58513.56860264468,9,3,0,0,93701.716528716,0
69,544,19189.46831526317,8,1,0,0,0.0,0
32,472,64052.28220613054,3,4,1,0,104767.83504888936,0
32,522,16890.54567810946,4,4,1,0,64969.31186674359,0
63,696,76969.92549820755,7,1,1,1,53548.565159833364,0
21,616,60773.09694669559,2,4,0,0,64546.25255123888,0
38,848,116014.63667525322,0,1,1,1,0.0,0
41,735,60269.38136406489,2,2,1,0,79608.54573309014,0
59,358,29254.287801541348,5,3,0,0,1780.4313145344786,0
24,539,50124.56576690869,1,2,1,1,55708.014522168436,0
40,494,6230.5441193307415,3,1,0,1,77813.22157691054,0
25,643,76245.4901882176,9,1,1,1,123701.85439938071,0
58,482,83594.00985261089,0,3,1,1,29019.342007014275,0
50,833,158767.84146771271,0,1,1,1,142579.36859229946,0
43,499,35126.560375823814,4,2,1,1,117342.66267575737,0
38,610,49288.217052992695,0,2,1,1,48529.5128754732,0
25,411,36969.65902247137,0,4,1,1,14562.53667986986,0
65,804,68484.54804524896,1,4,0,0,0.0,0
51,805,75267.62137918455,1,4,0,0,83587.69257665696,0
34,746,57865.00622285957,8,3,1,0,33135.7925229593,0
39,525,103453.03667492128,1,3,0,0,129967.84026408577,0
55,379,35320.819849808904,5,2,1,0,36023.80850858648,0
55,705,99446.96191562849,7,1,1,1,24966.450997401393,0
41,564,81539.9141456433,6,4,0,1,81681.31756221569,0
33,845,59518.80320404214,6,2,1,0,35697.65714202884,0
52,699,47402.53436971418,3,2,0,0,70427.49966844017,0
52,619,157066.71034925478,8,1,0,1,119299.46650292607,0
49,843,27319.653970316824,0,2,1,0,75861.46658343621,0
21,750,71917.32707873659,1,3,0,1,76048.22303513621,0
42,579,29991.2371903147,8,2,0,1,80257.3354454209,0
49,359,131424.82994485222,0,3,0,0,0.0,1
67,396,95473.05315196814,1,1,1,1,89591.8874965245,1
45,571,32866.00484635423,1,1,0,0,77996.57883629481,0
35,631,80503.79973724914,0,4,0,0,114644.86634917103,0
46,365,70307.82885106222,1,2,0,1,100290.54005685596,1
27,413,39335.00952101045,5,2,1,1,59902.568419724295,0
22,702,90326.56868912693,6,2,0,1,121619.6445755345,0
53,725,75572.21564417641,0,3,0,1,55368.465119363966,0
69,364,68627.9485554381,9,3,1,0,82357.85520388525,0
61,603,58323.21155030685,0,2,1,1,54442.528476032196,0
48,390,77242.17970398605,6,4,1,0,93087.89024616058,0
20,711,69175.50645969837,8,4,0,0,51175.510868111895,0
69,767,62363.73332100069,5,1,0,1,152377.58044707836,0
41,784,34359.36336049746,4,3,0,0,170868.13686128194,0
33,649,127750.6496304997,1,4,0,0,113696.91270930025,1
64,664,17983.20226605812,2,2,0,0,147064.83247070143,0
56,813,77105.4487551898,8,1,1,0,0.0,0
56,656,47190.370307942685,3,1,0,1,0.0,0
32,573,130381.89077797199,0,3,1,1,53921.97166843935,1
69,727,23860.698511046372,7,4,1,1,72061.54826294388,0
41,645,30589.469529586717,6,1,0,0,60089.62909501671,0
45,771,21207.27746952699,0,3,1,1,0.0,0
57,612,72938.60203802442,0,2,1,1,127579.58531618233,0
52,784,5077.973617254327,1,2,0,0,177709.91166784684,0
26,372,40858.860209689345,0,3,0,1,134049.38395863114,0
33,368,0.0,6,4,1,0,124276.16343932357,0
36,399,69616.85416512362,1,1,0,1,81305.98025728016,0
67,628,39991.4056497495,6,1,0,1,27850.13146364315,0
55,704,477.73024272587645,1,2,0,1,73626.40263179838,0
37,458,103424.37611896235,9,2,0,0,175279.40184207517,0
56,427,7693.324064602428,7,3,0,1,52400.594374647204,0
56,780,91877.74760112862,3,3,1,1,47252.13760880292,0
38,725,31958.36704048782,4,1,1,1,125365.18295519569,0
38,674,124062.85511581704,0,2,1,1,128684.30253727979,0
64,594,89982.02155704585,0,3,1,0,27604.909711259825,0
47,560,19678.085165038872,5,2,1,0,56925.76933812887,0
25,360,23316.697911587748,0,3,1,0,44904.72520492827,0
55,444,84221.0082089724,6,2,0,0,73484.46895305451,0
48,798,49504.87477159333,3,2,0,0,125184.33354757464,0
44,519,53226.299719145376,1,1,0,0,29798.62394359545,0
55,702,110889.55447088392,5,1,1,1,124483.24061184682,0
65,701,30052.44506520174,5,1,1,0,75082.56244606542,0
35,504,63651.75088701818,7,3,1,0,186309.6068157139,0
39,452,98185.11174609224,1,1,0,1,85941.54421854368,0
27,695,92364.699535424,5,3,0,1,65154.07151853674,0
51,396,53615.493299173104,8,4,0,0,98735.73635579961,0
38,597,48443.76476589367,2,3,0,1,53142.68810563949,0
35,794,0.0,8,3,1,0,0.0,0
54,705,17750.20029339217,7,1,0,0,57973.9412864451,0
39,732,72734.36906298934,4,2,1,0,57185.31954653875,0
42,391,54484.712442310556,8,4,1,1,0.0,0
40,449,62997.083142649055,9,2,0,0,66348.24051027535,0
31,487,101570.14438536242,2,4,1,1,0.0,0
24,496,12507.07563750902,9,3,0,1,52615.65824222604,0
61,447,50552.787910694,0,2,0,0,82179.79960223362,1
22,836,67548.43853644871,1,1,1,1,74849.80885691162,0
34,432,31833.60249701936,0,1,1,0,49446.526355659094,0
52,704,117259.08455709668,3,2,0,1,65723.47990259643,0
24,643,96343.47206452591,9,2,1,0,30796.778126108467,0
52,655,71605.33308355021,6,3,0,1,70540.82597112675,0
56,457,131769.27117314347,6,3,0,0,72904.32032958855,1
52,503,44.188815594308835,0,2,0,0,24987.501104924515,0
33,653,59690.948755772726,5,3,0,1,83384.96002545489,0
19,499,74653.47875736243,3,4,1,1,83072.63275402268,0
64,697,23417.798128243114,4,3,1,0,61689.50432094645,0
34,369,72028.58167270913,2,4,1,0,191052.35181434092,1
59,386,15736.700248484878,2,2,1,0,62964.88066578457,0
28,714,87622.29273097013,9,4,0,1,56038.2877313491,0
26,658,102313.39072515626,5,2,1,1,48880.34453961336,0
58,371,70893.33604513314,4,1,0,0,21453.038846180018,0
66,799,0.0,0,1,1,1,104294.86799217016,0
62,352,21328.259153358616,7,1,1,0,35687.65159902749,0
57,827,82588.40012852644,4,4,1,1,41602.59265011236,0
30,714,60847.94574049463,3,1,1,0,43087.922023070096,0
65,844,0.0,6,4,0,0,20752.824207574442,0
52,824,109713.21535472962,1,4,1,1,0.0,0
26,506,65466.2602501533,5,2,1,0,46853.00664204032,0
24,728,27237.013439998198,8,4,0,0,113666.76563561456,0
63,455,99798.22390266656,4,4,1,0,79848.9902732622,0
32,585,32898.399483724046,0,4,1,1,148028.76350940624,0
57,470,32461.915295831415,2,2,0,1,107547.81524945918,0
25,593,74334.10604056146,0,2,1,0,96198.24051370224,0
32,786,131241.53836969179,5,1,0,1,164132.45113263576,0
32,568,124943.48711891545,3,4,1,1,65142.72024983943,0
32,396,74388.45995616427,1,4,0,0,73153.78367524761,0
53,512,78495.42635401279,6,3,0,1,69426.77891699312,0
65,743,91659.957283393,1,1,1,0,147189.3365591775,0
65,610,9720.652985226036,3,4,1,0,70125.76582295455,0
56,630,85765.9334860793,9,2,1,1,37586.131296144784,0
28,565,30637.061274258875,0,3,0,0,99383.77689814259,0
67,496,72739.12267186322,2,3,1,0,29187.0094471486,0
46,649,50901.29489570651,3,1,0,0,96673.57563069626,0
46,666,80048.33308456857,5,1,1,0,90692.04670709175,0
54,799,64724.138600258404,2,1,0,1,60529.866609675206,0
57,658,0.0,9,4,1,1,98290.57860434134,0
67,847,67155.66846820722,0,4,1,1,0.0,0
48,763,85686.11809197051,9,2,0,1,78148.1060662493,0
49,389,77837.13393353815,5,2,0,0,46861.7307666634,0
56,546,55896.56215165681,0,2,1,0,213113.17886422607,0
31,542,125686.46767721625,1,2,1,0,77791.25348201039,0
34,351,72454.92516486644,1,3,0,1,40180.397510828145,1
50,440,77506.93200772424,2,2,1,0,1084.9131973459153,0
21,731,101779.67576202276,3,3,0,1,135270.3098397133,0
34,526,74503.71998786395,6,2,1,0,52498.36402381111,0
55,423,24079.289863431855,3,3,0,1,30432.396646229034,0
68,493,0.0,7,4,0,1,86814.96070045298,0
45,487,40915.16391927675,2,1,1,0,102485.94157028268,0
38,437,90437.82103524466,2,1,1,0,101697.64666047644,0
40,400,45876.14674328777,2,3,0,0,70987.52115296808,1
53,732,92047.13489126918,3,1,0,0,77959.50684433599,0
46,762,65949.12703681093,8,1,0,1,81601.85378403513,0
19,598,111522.64281048739,2,4,0,1,86819.81328144367,0
46,657,48191.331715173554,2,2,1,0,91244.25979507412,0
38,809,78704.59306270751,9,3,0,1,124722.6375652773,0
54,771,80235.40258141437,6,4,1,1,72820.74310129251,0
63,366,120064.07490524772,1,1,0,1,29159.836708481904,0
68,826,0.0,8,2,0,1,62785.41484479828,0
49,383,41663.6690178737,1,1,1,0,107689.04093674984,0
36,363,93940.64421554015,1,2,0,0,0.0,1
41,551,121835.85919114592,4,1,0,1,0.0,0
27,722,69602.86050568322,6,4,0,0,115913.80606961623,0
66,390,48291.833423140524,1,2,0,1,146006.14084256638,0
62,496,90284.73474697779,7,1,1,1,6739.998249026321,0
62,481,94748.10700926732,1,1,1,1,75022.96354164476,0
35,548,45613.53285330771,7,1,0,0,50022.74435414925,0
34,843,73212.29248710185,0,1,0,0,56958.49438791881,0
62,515,107221.09049647878,4,1,0,1,85276.55043782078,0
46,454,135618.3597309781,6,3,0,1,5356.488549462549,1
54,411,89704.19836941168,2,4,0,0,14639.124975379942,0
43,449,61765.55586662373,6,4,0,1,54937.441353938746,1
41,416,57836.99295848367,6,4,1,1,62731.22010529199,0
50,636,82295.86228774491,6,4,0,1,13702.244715791428,0
60,560,55373.08630082199,3,2,1,1,109482.38373945921,0
35,598,67585.61996089554,7,2,1,1,49121.95134444833,0
60,766,17684.949418765005,7,3,0,1,48909.119696657726,0
30,640,111882.28785964637,3,2,0,1,84132.93951149503,0
38,427,14392.610914052864,7,3,0,0,63554.58619662504,0
65,538,42715.5295818795,9,4,0,1,111873.84064529065,0
67,506,63903.73043407255,8,1,0,0,23328.873109966677,0
66,763,139639.47519554556,7,4,1,1,130.67014682630543,0
34,503,43092.680605906906,7,4,0,0,54510.62181006962,0
61,419,33359.367441584145,8,3,0,0,73011.80864675065,0
66,718,37967.32330664825,2,2,1,0,7962.20279512398,0
68,564,126355.8867044525,7,2,1,0,612.321914987042,0
19,397,0.0,1,1,1,1,79114.88911689927,0
56,694,19890.479514056526,3,2,1,1,32110.971634251902,0
69,455,169251.54836638208,9,3,0,1,0.0,0
57,784,83635.28293966549,2,3,0,1,118267.06461570313,0
30,766,15760.602026431203,8,1,0,1,38410.266353645384,0
57,534,58323.28071300914,4,3,0,1,127490.5801932679,0
23,627,62698.18264271447,2,4,0,0,71423.53955547136,1
42,633,93845.00983622423,0,1,0,1,84737.94310276517,0
50,676,133580.08011290253,5,1,0,0,59425.012695157355,0
41,384,75542.06725116861,4,4,0,1,0.0,1
54,512,38408.46787948157,5,3,1,1,13160.675447314788,0
30,435,91483.37768392818,0,3,0,1,63714.52701406378,0
49,698,32069.892125485556,2,4,0,1,88236.45686463523,0
51,384,18666.500160438824,0,3,1,0,0.0,1
50,608,0.0,3,3,1,1,67319.91460697693,0
33,713,0.0,9,1,0,1,13886.795639298427,0
33,824,24142.193755029126,1,4,0,0,81731.0082544827,0
31,494,12888.40929196516,6,4,0,0,69029.96071500875,0
42,353,72529.4610949887,0,2,0,1,107175.08012147868,0
48,711,12023.926967038584,5,3,0,1,123341.14650937595,1
36,350,0.0,9,3,1,1,92949.49496370145,0
39,383,18243.529016421373,3,1,1,1,113019.67944852874,0
32,845,41125.61409114323,1,1,0,0,52482.876203808075,0
29,781,35782.020485121386,5,3,1,0,211155.87056335728,0
52,703,120780.98717236737,2,3,1,1,9059.045175255946,0
60,767,35458.297628434,8,3,0,0,43612.21110453394,0
33,387,95236.93852796793,8,2,0,0,115067.92913734465,1
62,394,59240.69601276553,6,4,1,0,107636.06524304963,0
47,500,58307.81097309605,6,2,0,0,94369.45095711744,0
26,361,26584.78844607852,6,1,0,1,103765.9328996554,0
37,794,57648.69393676931,7,1,0,0,0.0,0
18,378,29396.154924103324,4,4,1,0,149464.9347268917,0
20,622,66800.97257018281,9,3,0,0,59805.45205666925,0
35,776,50550.01469505247,3,2,1,0,132294.70911354257,0
41,717,22214.88267233599,0,1,0,1,0.0,0
59,467,99675.77358802382,6,1,1,1,82828.42517405955,0
24,585,77073.619200857,6,1,0,0,41824.88604275757,0
61,624,42077.490634310074,9,1,0,0,98606.00757906516,0
30,733,65819.7218814124,3,3,0,1,85853.52262344229,0
25,563,56647.099139921454,4,1,0,1,88302.38987495891,0
54,492,25296.362509469043,5,1,1,1,17052.91558842543,0
58,747,62819.849160846556,3,2,1,1,67151.54395906944,0
49,793,35159.529807705025,7,3,0,1,60991.64760353295,0
24,594,22202.646575196028,4,2,0,0,94765.50208537163,0
23,364,0.0,7,1,0,0,119464.84977167334,0
38,600,45655.70585845477,4,3,0,0,77523.79610043073,1
41,794,82678.82638334893,2,2,0,0,6191.385580570066,1
69,844,32213.625864845613,9,1,1,1,75378.94047833841,0
32,550,160828.3476863188,5,3,0,1,200553.8114204631,0
28,425,95427.4261461093,7,4,1,1,152300.26634938928,0
67,636,112173.20530641913,5,3,0,1,0.0,1
26,765,91809.72048295035,3,1,1,0,73167.15768474224,0
19,822,134114.59899754293,9,2,1,0,116605.97626276722,0
39,375,28519.920661098316,3,3,1,1,60883.64937160103,0
38,495,0.0,9,4,1,0,46995.45399280582,0
50,588,42154.975665884675,4,4,1,1,56651.78924582558,0
63,399,82328.74302190151,0,4,0,1,97609.47427173262,0
66,793,66060.67886991914,0,4,0,0,12576.501281249555,0
33,406,71018.90443871135,9,3,0,1,129434.43258046854,0
69,682,112836.4001067949,5,3,1,1,67200.35041509655,0
50,809,75282.30297849998,3,3,1,0,23248.786294422534,0
21,692,91956.51710364086,8,3,1,0,126217.50806993477,0
66,731,22417.490325889645,6,3,0,0,0.0,0
25,481,16184.25243135853,6,1,1,0,42239.49514992081,0
48,763,124564.5569209795,6,4,0,0,41416.246735741785,0
59,559,64036.06140588271,1,1,0,1,177197.09691180655,0
30,380,35070.8326621546,0,2,1,0,35748.961568027844,0
32,533,35144.220258115274,7,2,0,0,0.0,0
42,524,34035.0751344697,0,4,0,0,40909.24423604293,0
64,610,31641.63915816633,7,1,1,0,92777.5173702389,0
29,482,8674.087895853605,1,2,1,0,109204.2273291802,0
52,581,0.0,2,2,0,0,183826.9846721386,0
41,563,52199.824893823235,7,1,0,1,140344.87854929405,0
23,513,36282.96518718402,6,1,0,1,79396.12969575761,1
54,698,104286.3714177318,7,2,0,0,25429.22662126112,0
61,502,71723.06613067666,6,4,1,1,151201.37156736793,0
47,732,70612.70720311932,0,2,1,1,51571.82248368843,0
27,475,30275.183697821976,8,4,1,1,37092.13818926976,0
26,782,55158.86336880097,2,3,1,1,49146.3098922965,0
40,532,74440.04414525762,1,4,0,0,7385.5880551595255,0
44,370,88647.82958850701,8,4,0,1,46748.99544145122,0
46,424,56244.32693926538,1,3,0,1,58344.58350107923,0
30,753,103164.95117296836,5,3,1,0,106532.8302906059,0
44,786,60319.57235631771,4,1,0,1,50595.58324494907,0
33,455,91713.8847407072,7,3,0,0,6627.037908074235,1
53,651,40405.91165643399,0,1,1,0,0.0,0
59,637,0.0,1,3,1,0,80478.4873761558,1
51,416,70734.35952074091,4,3,0,0,73631.29267346124,0
18,575,89012.96252586502,4,4,0,1,42284.3644393416,0
69,696,83013.89327230278,7,3,0,1,46627.17697539646,0
19,833,76887.4664574976,6,2,0,1,89424.3466399585,0
69,773,46056.52136180051,1,2,0,0,139527.31268446735,0
19,398,27730.149942176307,9,3,1,0,30992.770792800606,0
44,468,82069.13076175122,4,2,0,1,74445.14181077163,0
23,568,77057.896647931,9,2,0,0,117913.52020026618,0
22,425,37564.036366246946,9,2,0,1,31194.285490137503,0
53,635,104376.96756768227,0,3,0,1,69218.39427183474,0
55,354,24685.37941809598,5,1,0,0,68100.2198456167,0
24,406,36659.06484835838,4,3,0,1,4435.238247824047,0
68,373,125457.0084936666,4,2,1,1,78424.93973828113,0
34,497,94743.2775093565,3,2,0,0,71577.23393022157,0
34,731,45679.627764359095,5,2,0,1,97754.2124798029,0
33,438,71495.22838574203,4,1,1,1,10655.67626696438,0
41,843,66191.68978095353,1,3,0,0,70498.51926306124,0
27,484,0.0,2,3,0,0,139086.70318279043,0
40,372,23741.042021064735,1,4,0,1,173874.99159561432,0
28,517,57966.13531562874,8,2,0,1,134006.46344858047,0
20,724,45735.54093762775,6,3,0,0,11146.424717487884,0
37,403,69884.10259321683,3,3,1,0,92552.63410218133,1
52,385,105179.2925179168,3,3,0,1,45842.67125194432,0
57,774,47138.5686138429,0,3,1,0,84195.02965649604,0
36,646,17693.808155085404,2,4,0,0,31389.16471115382,0
34,521,72994.06634044182,9,4,1,0,0.0,0
58,728,46935.06665728786,0,1,0,0,52774.13806500837,0
53,772,53757.4599671239,1,2,0,0,106130.13483050076,0
61,529,48329.05123387685,8,3,0,0,84399.98777369056,0
65,630,149673.51200043943,5,3,1,0,90147.39299571767,0
60,355,0.0,0,2,1,0,80817.51614896889,0
66,503,44466.64387469416,4,1,0,1,90226.37374228553,0
39,647,59852.43897406432,7,3,0,0,96475.5879543351,0
38,448,28754.30030868885,3,3,0,1,56265.92855226909,1
34,845,95993.03328513133,3,1,1,0,74144.52807098083,0
30,835,92530.30714878558,6,3,0,0,157162.91874348454,0
56,478,58089.815260458374,5,4,1,1,77101.55145005696,0
55,548,49173.04978625223,9,3,0,1,72128.1748226959,0
59,444,55521.72663073412,2,4,0,0,75144.22536131997,0
26,601,55808.53385408757,2,2,1,1,59104.574084189015,0
43,411,56865.07887496949,1,1,0,0,48232.20181395985,0
29,545,52480.03593932802,6,3,0,0,80433.92621827158,0
64,627,70097.97258369571,5,1,0,0,44714.239902042435,0
31,655,90128.4825931146,3,1,1,1,62724.253526139226,0
25,648,10789.594096056928,6,1,0,1,30474.26467368564,0
47,460,17973.444030674043,3,4,0,1,75400.59022671587,0
63,746,0.0,1,4,1,0,99209.74720880137,0
65,695,94655.89601430399,5,2,1,0,59404.25700445424,0
22,726,70012.93172761853,4,3,0,1,0.0,0
34,583,80210.70063731083,4,2,0,1,99518.57720277358,0
25,796,2820.0704654612637,4,1,1,1,76009.19213798802,0
34,544,131397.9249152055,9,4,0,1,20338.42749932701,0
45,752,35645.963674185696,2,4,0,0,108663.51211616365,0
32,451,66728.23228445023,2,2,1,1,78.73996420763433,0
21,473,94175.38642713489,5,2,1,1,122270.3807662234,1
44,613,20520.809768157123,0,4,0,1,67131.66901763936,0
20,627,38147.02565949333,1,2,1,0,0.0,0
29,723,67166.87098403498,5,2,1,1,78916.47936316187,0
18,498,174298.92301858825,5,2,1,1,49690.381595453204,0
22,786,72044.98971408098,6,2,0,1,42157.53540884318,0
40,514,124254.44602522874,1,3,1,0,33113.711927189084,0
62,617,108226.92580767823,8,1,1,1,63639.21045700637,0
58,815,74720.40145978075,4,2,1,1,45740.56594164293,0
23,619,20432.16913477285,1,2,1,0,0.0,0
19,690,102390.1444327294,3,2,0,1,133603.39433386025,0
35,804,75.58633407812158,2,2,0,0,57782.11720190974,0
51,837,124035.00494708368,4,2,0,0,33403.24920608684,0
56,599,68000.21232873021,4,2,1,1,13578.815872733445,0
60,558,0.0,4,4,0,0,108536.60337264606,0
35,448,46379.75619872644,4,3,0,0,5078.4015451737505,0
26,618,86157.91283691762,9,3,0,0,76699.36509289834,0
19,809,50519.045078409334,9,2,0,1,40817.549906320935,0
25,593,88600.23243974293,4,4,1,0,43729.016971883386,0
21,524,25999.03329150818,9,1,1,0,14822.023451205008,0
62,403,7760.705088495706,8,3,0,1,38984.02837391699,0
31,544,57142.183878095784,8,1,1,0,70440.61957534289,0
60,468,61262.62669159659,2,4,0,1,81765.61131744966,0
46,838,46064.625957507145,4,2,1,1,30720.37593585108,0
46,613,109091.6458656877,3,2,1,1,65453.2798781293,0
41,418,25991.704994437692,0,1,0,1,114422.72154852109,0
60,383,72526.62429329398,0,4,0,1,0.0,1
20,775,62718.79884654501,6,2,1,1,69686.55132040703,0
22,815,0.0,4,2,1,1,22460.802729891337,0
40,731,7238.792653259508,8,4,1,1,17365.79139417343,0
38,411,60476.44064994526,6,1,0,1,83050.57564990503,0
46,399,139247.99994747856,0,2,0,1,42737.42656662203,0
56,448,83170.79247595245,8,1,1,0,9159.843688244997,0
48,725,0.0,4,1,1,1,136214.1596034994,0
31,732,0.0,5,1,1,0,116004.47571659146,0
35,768,89322.1437201752,9,1,0,0,0.0,0
57,398,56151.46068287204,6,4,0,0,0.0,0
28,426,105650.63878041478,0,2,1,0,99672.85356593409,0
44,800,24771.283171542338,1,4,1,0,55756.30834812652,0
46,814,74008.49991434105,4,2,1,1,145028.73221774786,0
57,712,93846.9385211145,0,4,0,0,100816.81992705051,0
55,403,42101.454471740726,1,1,1,0,84973.27619269991,0
42,384,42956.57719075738,7,1,1,0,18906.86540872814,0
34,377,61010.51324393562,1,1,1,0,94572.01474322358,0
37,695,81707.05386241316,1,4,1,0,6211.802262476653,0
39,772,59426.63981952356,5,3,1,1,135262.22667050344,0
29,665,98959.85351037946,0,3,0,0,91106.9294509121,0
50,481,41522.5924293188,2,4,1,0,28758.471162120375,0
28,728,6864.191781475616,9,2,1,0,110233.87140661574,0
51,379,139079.0147245272,6,3,1,1,182076.24445681676,0
57,764,35814.65053830214,9,3,1,0,59119.14500952746,0
68,795,37262.31665129011,3,3,0,0,97520.65948456463,0
24,709,57367.867157112625,6,3,1,0,48408.53401544992,0
57,789,62687.24438615925,2,2,1,0,74267.61088091726,0
22,643,44532.65430046868,3,1,1,0,0.0,0
35,584,59302.64412203964,1,1,1,0,69973.52432470674,0
27,511,58409.51074287304,8,3,1,1,72178.86649153057,0
26,810,66992.77308083228,1,3,0,0,159949.88884223741,0
27,698,0.0,2,3,0,1,0.0,0
20,445,135235.05228031398,4,3,1,1,55955.82704461103,0
